time_sec,qx,qy,qz,qw,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,fx,fy,fz,tx,ty,tz,fx_physics,fy_physics,fz_physics,tx_physics,ty_physics,tz_physics,fx_traditional_external,fy_traditional_external,fz_traditional_external,tx_traditional_external,ty_traditional_external,tz_traditional_external,fx_residual_nn,fy_residual_nn,fz_residual_nn,tx_residual_nn,ty_residual_nn,tz_residual_nn,fx_nn_external,fy_nn_external,fz_nn_external,tx_nn_external,ty_nn_external,tz_nn_external
1783399072.158204,-0.6117383841952219,0.7279566246586944,-0.03536959646831146,-0.30757810969477156,0.6070080605511079,1.3682334138084349,-0.5251172120475339,1.368460306611194,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.455532663111626,-3.0656236513255757,8.466757326837484,0.16378966772963,-0.29983538561959155,-0.0001320095791047371,-3.256358047515666,-2.7437732327624316,7.703811208593498,0.23513016706295126,-0.29803489275169803,0.01643352357699365,-0.19917461559595973,-0.3218504185631441,0.7629461182439865,-0.07134049933332126,-0.0018004928678935217,-0.016565533156098388,-0.051785365,-0.041422077,-0.006437685,0.0142748235,-0.0007895609,-0.015917616,-0.1473892508489123,-0.28042834203984013,0.7693838031189681,-0.08561532281267564,-0.0010109319664267646,-0.0006479171910896524
1783399072.2581232,-0.6122915666032767,0.7270458130390958,-0.03512797556208625,-0.30865749390179215,0.6108652381980153,1.3670116833320387,-0.5185024141824754,1.367221122842278,1.570691607039777,0.785467976567528,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.413842253186127,-3.01563099649713,8.445642136641935,0.1573490818690458,-0.2998484782049307,-0.00011703902534074548,-3.2437994811656443,-2.7315694527787278,7.691184930049673,0.23401585911794842,-0.29687426621013924,0.01644698127905261,-0.17004277202048268,-0.2840615437184022,0.7544572065922619,-0.07666677724890261,-0.002974211994791476,-0.016564020304393356,-0.05119795,-0.04129498,-0.005257488,0.014080099,-0.00057589106,-0.015905388,-0.11884482222356763,-0.24276656292421084,0.7597146948206426,-0.09074687607906609,-0.002398320939159093,-0.0006586326047893221
1783399072.3580952,-0.6133628994649155,0.7252769692277147,-0.03463485789392538,-0.31074056395411337,0.614373349994524,1.3658248594406825,-0.5125333881406549,1.3660168456584016,1.570691607039777,0.785467976567528,0.03642502148912166,-0.012130038301360588,0.06274458660919616,-0.012130038301360588,0.0,0.0,-3.4183799597510283,-2.9819907215718633,8.423641389499462,0.15019441926787488,-0.29985855475313566,-0.00010398705029433116,-3.2193975905813312,-2.7082996461790056,7.666727734279165,0.23189325282756829,-0.2946187614068294,0.016475175603242638,-0.19898236916969703,-0.27369107539285764,0.7569136552202966,-0.0816988335596934,-0.005239793346306254,-0.01657916265353697,-0.050526705,-0.041004013,-0.0036361523,0.014108473,-0.00029176477,-0.01580084,-0.14845566453050063,-0.23268706212271795,0.7605498074709889,-0.09580730699473769,-0.0049480285810268865,-0.000778323363514119
1783399072.4582908,-0.6144237756015914,0.7235131312970072,-0.03414008704338916,-0.31280445532785245,0.6181956210563916,1.3645682223792466,-0.5059709501531562,1.364707848719406,1.570691607039777,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06279694648675598,-0.012147491593880533,0.0,0.0,-3.4070001494253748,-2.9807263533983286,8.363389763355482,0.14942025991997868,-0.29985934736932846,-0.00010233404578952801,-3.1953346803490756,-2.6852240425457676,7.642327938410574,0.22978917707133073,-0.29239589354784046,0.01650238204392183,-0.21166546907629913,-0.29550231085256096,0.7210618249449077,-0.08036891715135205,-0.0074634538214879975,-0.01660471608971136,-0.04982936,-0.04067979,-0.0020482014,0.01408459,-2.6242598e-05,-0.015703855,-0.16183610897865242,-0.2548225207729673,0.7231100263382437,-0.09445350681897033,-0.007437211223164264,-0.0009008610073186658
1783399072.5581598,-0.6154599750556433,0.7217628939236419,-0.0336503037931289,-0.3148571122177594,0.6215990130977804,1.3633988517804105,-0.4999844708188156,1.36355593141309,1.570674153747257,0.785467976567528,0.0364424747816416,-0.012130038301360588,0.0627620399017161,-0.012147491593880533,0.0,0.0,-3.3798144633756118,-2.932670004200696,8.387160791019408,0.13403230457833468,-0.2998677845537514,-8.384647714419064e-05,-3.1715095283477934,-2.6622302859076408,7.617878341484143,0.22769332250308683,-0.29019633307722004,0.016528644420075893,-0.20830493502781833,-0.27043971829305535,0.7692824495352646,-0.09366101792475215,-0.009671451476531367,-0.016612490897220084,-0.049194023,-0.04032096,-0.00060714234,0.014129622,0.00025887226,-0.015606091,-0.1591109120147034,-0.23011875935088044,0.7698895918765878,-0.1077906398328208,-0.009930323732912805,-0.0010063995394525016
1783399072.6580164,-0.6164311640460741,0.7200681440383613,-0.03316775540798103,-0.3168822935020958,0.6251943913568887,1.3621422147189743,-0.4935791124639964,1.3622992943516539,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012130038301360588,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.3380540138480614,-2.9218635643940303,8.310647353936034,0.13497529478867937,-0.29984892455624135,-0.00011556229206037988,-3.1478820442541826,-2.6397013361735064,7.593575417498874,0.22564176738921998,-0.2880152810280234,0.016555954967737964,-0.19017196959387883,-0.28216222822052384,0.7170719364371596,-0.09066647260054062,-0.011833643528217974,-0.016671517259798343,-0.048510075,-0.0399283,0.0008230086,0.0141548505,0.0005564806,-0.01551662,-0.14166189497840032,-0.242233929776968,0.7162489278421251,-0.10482132310583303,-0.012390124133373204,-0.0011548971304514953
1783399072.758185,-0.6169666329139105,0.7191728445469514,-0.03290214245413377,-0.3178994220803907,0.6287548630309572,1.3609902974126582,-0.4876100864221758,1.361095017167778,1.570691607039777,0.785467976567528,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.3208489537547465,-2.92229739289927,8.340754053739461,0.13954654331001845,-0.29984645368881985,-0.00010078900272655097,-3.136091139678215,-2.6284232303489405,7.581349906653328,0.22461507857750163,-0.2869273137640564,0.01656942026424612,-0.18475781407653136,-0.2938741625503294,0.7594041470861335,-0.08506853526748318,-0.012919139924763456,-0.01667020926697267,-0.04796494,-0.03972395,0.0016921598,0.013992904,0.00078665843,-0.015529338,-0.13679287236629767,-0.2541502111808054,0.7577119872862745,-0.09906143902159828,-0.013705798359426424,-0.001140870996546875
1783399072.858105,-0.6180472233783685,0.7173326079814643,-0.03236690695828028,-0.3200061601512601,0.6326469472629045,1.3597511136437423,-0.48108255501971703,1.3598907399839018,1.570691607039777,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06281439977927591,-0.012147491593880533,0.0,0.0,-3.3191424037539616,-2.893005054798171,8.325287707815164,0.14212812194461052,-0.2998555613110811,-9.708082252010194e-05,-3.1118349145116486,-2.6049141505333147,7.555860990660677,0.22247498544809824,-0.2846907141336162,0.016595699075144917,-0.20730748924231301,-0.2880909042648563,0.7694267171544871,-0.08034686350348771,-0.015164847177464913,-0.01669277989766502,-0.047264636,-0.039222494,0.0030635619,0.014073884,0.0010706881,-0.015457404,-0.16004285367941629,-0.24886841049711794,0.7663631552940151,-0.09442074761811078,-0.01623553530686761,-0.0012353760515799485
1783399072.9581904,-0.6190711527434068,0.7155109420374852,-0.03182858492313452,-0.32215204616356347,0.6362423255220129,1.358599196337426,-0.47493899605269696,1.3588086358476652,1.570674153747257,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.3047777543125925,-2.8758089856556395,8.278510072272683,0.11963191261437373,-0.2998828684027278,-7.632995982013359e-05,-3.086941520705344,-2.5811677110166977,7.529684716968526,0.22031567617001147,-0.2823954452156443,0.016624424642993605,-0.21783623360724835,-0.29464127463894174,0.7488253553041568,-0.10068376355563774,-0.017487423187083517,-0.016700754602813738,-0.046595883,-0.03868563,0.0043113516,0.014190089,0.0013678276,-0.015378608,-0.1712403509828606,-0.25595564363198564,0.7445140037329248,-0.11487385251318588,-0.01885525083165518,-0.0013221462344765837
1783399073.058069,-0.6201360321216003,0.7136576707168671,-0.0312562708463388,-0.3242638990455668,0.64018676963152,1.35734255927599,-0.46837655806519823,1.3575694520787494,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.2663691176928777,-2.8463021085676097,8.236222332848977,0.12445906835186303,-0.2998957961829727,-6.18723296863741e-05,-3.062478119053492,-2.55797034301499,7.503810119545142,0.21820798325247348,-0.2801405184697693,0.01665329570630859,-0.20389099863938576,-0.28833176555261986,0.7324122133038342,-0.09374891490061045,-0.0197552777132034,-0.016715168035994963,-0.045890823,-0.038126234,0.0055407737,0.014276351,0.0016974092,-0.015315576,-0.1580001756327558,-0.2502055315874614,0.7268714395656586,-0.1080252657489872,-0.02145268691275415,-0.0013995915795077842
1783399073.1581833,-0.6206407354809392,0.7127467775825365,-0.030981718661900953,-0.3253263616987468,0.6437472413055885,1.356173188677154,-0.46240753202337764,1.3563826281873932,1.570691607039777,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06281439977927591,-0.012147491593880533,0.0,0.0,-3.266622232067247,-2.7996197330728965,8.218490289464313,0.11542484225285941,-0.29991104583675793,-3.573956579056209e-05,-3.0502214832001577,-2.546236687682491,7.490695966342329,0.21714201970517077,-0.27901145192589305,0.016667246331884808,-0.21640074886708938,-0.25338304539040557,0.7277943231219837,-0.10171717745231136,-0.020899593910864878,-0.01670298589767537,-0.04532988,-0.03781328,0.006290092,0.014198158,0.0019131313,-0.015349865,-0.17107086889773093,-0.2155697656126403,0.7215042309889981,-0.11591533538864597,-0.022812725241958487,-0.0013531209379585747
1783399073.2580168,-0.6216684024734481,0.7109765375214017,-0.030420905459681048,-0.3272847826758874,0.6474647926123365,1.3548990983231979,-0.45589745391343883,1.3551259911259572,1.570691607039777,0.785467976567528,0.0364424747816416,-0.012130038301360588,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.224305102671618,-2.812090080208745,8.31916127865025,0.1005217657412332,-0.29991561958483937,-1.701983899049035e-05,-3.027702678275504,-2.5247603033179837,7.466496754705875,0.215192052006679,-0.27693753141477234,0.01669325427941661,-0.1966024243961142,-0.2873297768907612,0.8526645239443758,-0.11467028626544581,-0.022978088170067024,-0.0167102741184071,-0.044669297,-0.03728321,0.007316838,0.014274516,0.0022491177,-0.01532162,-0.1519331278036402,-0.2500465686695641,0.8453476859257796,-0.12894480240835057,-0.02522720587790067,-0.0013886543097332421
1783399073.3580346,-0.6226703054165268,0.7091801189984007,-0.029857344925842973,-0.32932322803574415,0.650972904408845,1.3537297277243618,-0.4499284278716182,1.353904260649561,1.570691607039777,0.785467976567528,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.1724001118083516,-2.8183573804153874,8.194370194649135,0.10487097302201578,-0.29991341439969005,-1.1621540380633515e-05,-3.004278450971154,-2.5023866293884147,7.441094323136813,0.2131616827709622,-0.27478128765622684,0.01672015187287409,-0.1681216608371976,-0.3159707510269727,0.7532758715123222,-0.10829070974894642,-0.025132126743463212,-0.016731773413254724,-0.04401594,-0.036681443,0.008301205,0.014397342,0.0025870143,-0.015281843,-0.12410572055842906,-0.2792893075741376,0.7449746665105508,-0.12268805150695919,-0.027719141087052757,-0.0014499303917426924
1783399073.458257,-0.6236688962151188,0.7073718067814648,-0.02929467222274142,-0.3313669522506786,0.6547777221781926,1.3524556373704057,-0.4434183497616793,1.3526301702956054,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.17955159837258,-2.789372351235775,8.155636522610944,0.10205037648480425,-0.29991720205486794,5.477484276183616e-06,-2.9809870074470277,-2.4798423100645435,7.415444614561155,0.2111161254760751,-0.27263907459505904,0.016745522652412855,-0.19856459092555223,-0.3095300411712314,0.7401919080497894,-0.10906574899127086,-0.0272781274598089,-0.016740045168136673,-0.043326482,-0.03602258,0.009261368,0.014540901,0.0029235692,-0.015264087,-0.15523810874877153,-0.2735074600111629,0.7309305402072344,-0.12360665039887031,-0.030201696636154962,-0.0014759578115096858
1783399073.5581865,-0.6246519264241592,0.705554737933217,-0.028709664251589807,-0.33343400812325263,0.6583207405597412,1.3512862667715697,-0.43737951054977897,1.351478252989289,1.570674153747257,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.132821618192583,-2.772514332433528,8.171342553856018,0.099888258154086,-0.29992003508011167,6.876639712403262e-06,-2.9572533600974946,-2.4573030905448414,7.389340860722967,0.209073588176364,-0.27045603802222923,0.016773376139288566,-0.17556825809508858,-0.31521124188868654,0.7820016931330507,-0.10918533002227801,-0.02946399705788244,-0.016766499499576162,-0.042670935,-0.03533746,0.010149988,0.014724695,0.0032550178,-0.015239821,-0.13289732270270882,-0.27987378259269846,0.7718517047872488,-0.1239100251460101,-0.03271901485813905,-0.0015266786839533558
1783399073.6581287,-0.625164909653551,0.7046349760383086,-0.02839849070150592,-0.33444268867361426,0.6621953714991686,1.3500470830026539,-0.43083452585480025,1.3501168961727334,1.570691607039777,0.785467976567528,0.03645992807416154,-0.012147491593880533,0.06279694648675598,-0.012147491593880533,0.0,0.0,-3.143458646689312,-2.7312646383275685,8.118036405768452,0.10157085194456948,-0.29992813207286806,2.7525143752713375e-05,-2.9456391263647044,-2.446430676871226,7.376578956760972,0.20808925962730812,-0.26938769695201836,0.016787733262002995,-0.1978195203246078,-0.28483396145634243,0.7414574490074797,-0.10651840768273864,-0.030540435120849696,-0.01676020811825028,-0.042080525,-0.03496677,0.010686914,0.014629042,0.0035063855,-0.015333297,-0.15573899501576038,-0.2498671908967931,0.7307705345709605,-0.1211474494587997,-0.03404682060928532,-0.0014269113871358922
1783399073.7582238,-0.6261361987405827,0.7028115447091019,-0.027812422054811516,-0.3365053676091136,0.6657209365881971,1.3488951656963375,-0.4246909668877802,1.3489475255738972,1.570691607039777,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06279694648675598,-0.012147491593880533,0.0,0.0,-3.1100486174359596,-2.7077325677684234,8.160585960777333,0.10378002977546687,-0.29992767673474163,1.1382492916894681e-05,-2.9221716586996713,-2.423854656159243,7.350261466962706,0.20604433893788493,-0.26723148379801975,0.016813936470318584,-0.1878769587362883,-0.2838779116091805,0.8103244938146261,-0.10226430916241806,-0.03269619293672188,-0.01680255397740169,-0.041428927,-0.03421578,0.011478242,0.014840457,0.003844735,-0.015326488,-0.14644803140412543,-0.24966212977147872,0.7988462513502625,-0.11710476581952971,-0.03654092791651531,-0.001476066145630315
1783399073.8580804,-0.6270933181524986,0.7009422533461606,-0.02720073416412258,-0.3386650969075923,0.6695083010650248,1.3476559819274216,-0.4180587157302017,1.3477607016825413,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.096185817046794,-2.6658731739612422,8.115718865717538,0.09979287394013654,-0.2963625498205961,-1.4128952210010354e-05,-2.8974435980417113,-2.4004178857066494,7.322499175544104,0.20392390680556322,-0.26495958991880947,0.016843173284323807,-0.1987422190050827,-0.26545528825459286,0.7932196901734336,-0.10413103286542667,-0.03140295990178665,-0.016857302236533818,-0.040737282,-0.033396117,0.012253221,0.015066783,0.0042118253,-0.015326605,-0.1580049365203129,-0.23205917086539074,0.780966469049023,-0.11919781580933107,-0.03561478522042116,-0.0015306970581180426
1783399073.9581912,-0.6280043144206466,0.6991419485302324,-0.026611589448933076,-0.3407388151963392,0.6729116931064137,1.3464342514510255,-0.41203732981082136,1.346626237668745,1.570691607039777,0.785485429860048,0.03640756819660171,-0.012130038301360588,0.06270968002415625,-0.012130038301360588,0.0,0.0,-3.0828091379972538,-2.7000546591839343,8.091214546766844,0.1002474018255334,-0.30038211294148126,-2.4581895685500206e-05,-2.8738348555930573,-2.3778749202064597,7.295656527780528,0.201885114986869,-0.2627920905916597,0.016870314854189203,-0.20897428240419647,-0.32217973897747454,0.7955580189863163,-0.1016377131613356,-0.03759002234982156,-0.016894896749874704,-0.040081367,-0.032608137,0.012938389,0.015330642,0.0045789103,-0.015333447,-0.16889291550756713,-0.2895716024427837,0.7826196303630191,-0.11696835562311234,-0.04216893265219235,-0.001561450075825803
1783399074.0583768,-0.6289186466599068,0.6973880484117487,-0.026017085391576072,-0.3426869666089609,0.6765594312430819,1.3451601610970696,-0.4055796115784423,1.3452474275596693,1.570691607039777,0.785485429860048,0.03640756819660171,-0.012130038301360588,0.0627271333166762,-0.012130038301360588,0.0,0.0,-3.0391120088043713,-2.663973095683714,8.097526951161587,0.10025851373261338,-0.2998975297445303,-2.7068761610884492e-05,-2.8517185544990573,-2.356817165134,7.270336678926752,0.19998201230497803,-0.26076241532079514,0.01689601851493194,-0.18739345430531396,-0.307155930549714,0.8271902722348354,-0.09972349857236465,-0.039135114423735184,-0.016923087276542823,-0.039419677,-0.031852182,0.013557154,0.015510085,0.0049447487,-0.015374948,-0.14797377719678773,-0.27530374854883854,0.8136331184808991,-0.11523358361120542,-0.044079863134576125,-0.0015481390059239077
1783399074.1581552,-0.6293775379425847,0.6964836086576488,-0.02571143741489267,-0.3437054256054297,0.6800500897470705,1.3439907904982333,-0.39966294541418157,1.344112963545873,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012130038301360588,0.06277949319423604,-0.012147491593880533,0.0,0.0,-2.984037496841686,-2.6594054881800475,8.03654729843789,0.1002391749113881,-0.27295084560098803,-3.7053975851415875e-05,-2.8401672429758493,-2.3458097243433063,7.25702481437023,0.19898763613845394,-0.2597027224489759,0.016909401889690714,-0.14387025386583652,-0.31359576383674126,0.7795224840676598,-0.09874846122706583,-0.013248123152012126,-0.01694645586554213,-0.03887138,-0.031396214,0.013920918,0.015506209,0.0051334957,-0.015488423,-0.10499887243401851,-0.2821995499178169,0.765601565960627,-0.11425467010135106,-0.0183816188180988,-0.0014580324584643409
1783399074.2580605,-0.6303397509621543,0.6946348370495952,-0.025076319182338547,-0.3457244852918538,0.683907267393978,1.342681793559238,-0.39308305413416283,1.3429086863619968,1.570674153747257,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-3.0002707662488928,-2.6161693308664375,8.029470660504261,0.10022844038855286,-0.28000131298935854,-2.5294506078959205e-05,-2.817406921091595,-2.3239922734518137,7.2305491372092074,0.19701722350263906,-0.25761587715847917,0.016935177200495987,-0.1828638451572977,-0.29217705741462385,0.7989215232950535,-0.0967887831140862,-0.022385435830879374,-0.016960471706574946,-0.038179982,-0.030558836,0.014479822,0.015728662,0.0054799765,-0.015556194,-0.14468386270371303,-0.2616182216995684,0.7844417017471876,-0.11251744490457635,-0.02786541236572282,-0.0014042778183875372
1783399074.3581636,-0.6312624843728203,0.6927861451142729,-0.024431230840244386,-0.34779037928153117,0.6873979258979667,1.3415473295454412,-0.38707912150730245,1.3417393157631607,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-2.9735847676752116,-2.5847720926829116,7.992261255571108,0.10022831951394741,-0.27755905657688684,-2.397801992140905e-05,-2.7939646067499284,-2.301858364536197,7.203260249693742,0.1950206171523211,-0.255466593331998,0.0169632831014048,-0.1796201609252832,-0.28291372814671467,0.789001005877366,-0.0947922976383737,-0.022092463244888838,-0.01698726112132621,-0.037536263,-0.029667294,0.014994036,0.016012197,0.005813927,-0.015594939,-0.14208389745940186,-0.25324643449382256,0.7740069694710874,-0.11080449499877008,-0.02790639016890889,-0.001392322351389648
1783399074.458249,-0.632211155586134,0.6909150908906336,-0.023768903137063885,-0.34982914569214096,0.6912551035448742,1.3403430523615654,-0.3805515901048436,1.340430318824165,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-2.9527584559013635,-2.5924618004639743,7.976933641984675,0.10021999882607857,-0.2891060691985161,-1.1895719309668165e-05,-2.770975858896609,-2.280021320270195,7.176186795278844,0.19305162705073453,-0.25336033829789184,0.01699023819302428,-0.18178259700475463,-0.31244048019377946,0.800746846705831,-0.09283162822465596,-0.03574573090062427,-0.017002133912333947,-0.03687048,-0.028755726,0.015459785,0.016264357,0.0061526415,-0.015669148,-0.1449121174210144,-0.2836847539010501,0.7852870614679226,-0.10909598489741978,-0.04189837239445138,-0.001332985497006875
1783399074.558357,-0.6326985805895827,0.6899779645915926,-0.023428529041051464,-0.3508190680749022,0.6948504818039823,1.339208588347769,-0.37451275089294317,1.339226041640289,1.570691607039777,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06279694648675598,-0.012147491593880533,0.0,0.0,-2.9522411127378017,-2.5534989689689764,7.962336885545393,0.1001992281769644,-0.27882914368089556,-4.471898281021757e-06,-2.7598366975287245,-2.2694681075419085,7.163003538378473,0.19210062399746108,-0.25234005540032395,0.01700342810433507,-0.19240441520907714,-0.2840308614270679,0.79933334716692,-0.09190139582049668,-0.026489088280571615,-0.01700790000261609,-0.03632846,-0.028269215,0.015701624,0.016258154,0.006351748,-0.015827576,-0.15607595418789222,-0.25576164687144676,0.783631723533416,-0.10815954988491357,-0.03284083629630319,-0.0011803243041211796
1783399074.6583648,-0.6335788813771401,0.6881230222650028,-0.02277803905535132,-0.35291028355456455,0.6985505798182104,1.3379519512863332,-0.36788049973536474,1.337986857871373,1.570691607039777,0.785485429860048,0.03640756819660171,-0.012130038301360588,0.06270968002415625,-0.012130038301360588,0.0,0.0,-2.9180451855478444,-2.5129357669642602,7.905140874452911,0.10020460878416543,-0.26777308958344337,-3.1426105426613254e-05,-2.736303863233421,-2.247065198167328,7.134903972488102,0.19008241618143484,-0.25018573088447116,0.017030794604837373,-0.1817413223144233,-0.26587056879693227,0.7702369019648092,-0.08987780739726942,-0.01758735869897221,-0.017062220710263986,-0.035680164,-0.02730957,0.016096657,0.01655394,0.0067111896,-0.015906379,-0.14606115866271852,-0.23856099833542066,0.7541402448227661,-0.10643174764873903,-0.02429854833407019,-0.0011558420834405607
1783399074.7583396,-0.6344489378278655,0.6862785854622607,-0.0221357062109496,-0.3549736031531842,0.7020063317371593,1.3367651273949768,-0.3618591138159844,1.3368000339800168,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012130038301360588,0.0627620399017161,-0.012147491593880533,0.0,0.0,-2.89024848131524,-2.515163859383956,7.893624361467981,0.10020885652268034,-0.26088567313069844,-5.1632669234983094e-05,-2.713305868605535,-2.224847024098283,7.10699435359848,0.18808108283922242,-0.2480824414505749,0.01705604028482559,-0.17694261270970468,-0.29031683528567287,0.7866300078695012,-0.08787222631654208,-0.012803231680123539,-0.017107672954060574,-0.03505486,-0.026337069,0.016471306,0.016869184,0.0069644293,-0.01597932,-0.14188775393575792,-0.26397976675773593,0.7701587020074321,-0.10474140994629329,-0.019767660961775513,-0.0011283531431932649
1783399074.8581443,-0.635323941402415,0.6844525597941398,-0.02146501541032564,-0.35696979702151926,0.7057238830439072,1.335525943626061,-0.3554363021686452,1.3355783035036206,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012130038301360588,0.06277949319423604,-0.012147491593880533,0.0,0.0,-2.870636520981177,-2.4866235998885693,7.891366566278979,0.10021485289410588,-0.2509049028742807,-5.972941777054874e-05,-2.690861830773411,-2.2037056454474513,7.079879922904619,0.18617984335473914,-0.24602924640959994,0.017083180182981644,-0.17977469020776615,-0.282917954441118,0.8114866433743595,-0.08596499046063326,-0.004875656464680744,-0.017142909600752192,-0.034415793,-0.025390007,0.01680892,0.01713674,0.0072392155,-0.016083559,-0.14535889753393993,-0.25752794783930755,0.7946777237657665,-0.10310173002755545,-0.012114872006311728,-0.0010593505793984707
1783399074.9581707,-0.6362040339061494,0.6826324415268659,-0.02078297956429608,-0.35892261669758724,0.7091970882553759,1.334304213149665,-0.3495196360043844,1.3344263861973045,1.570691607039777,0.785485429860048,0.0364424747816416,-0.012147491593880533,0.06277949319423604,-0.012147491593880533,0.0,0.0,-2.840553721971479,-2.5102931346254893,7.863123451908248,0.10019969131921723,-0.2283185606117284,-5.436598464466252e-05,-2.6689439466083265,-2.183114034215744,7.05321851763941,0.1843294461067182,-0.2440250279372051,0.017109934026537616,-0.17160977536315247,-0.3271791004097455,0.8099049342688378,-0.08412975478750097,0.015706467325476703,-0.017164300011182278,-0.033797495,-0.024487857,0.017101126,0.017388567,0.0074982997,-0.016185308,-0.13781228029603287,-0.3026912436342233,0.7928038084771689,-0.10151832211595403,0.008208167622474727,-0.0009789921359066658
1783399075.0580246,-0.636636986437405,0.6816821427589383,-0.02043608391951958,-0.3599794024906372,0.7130542659022834,1.3330126695031892,-0.342887384846806,1.3332046557209085,1.570691607039777,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06279694648675598,-0.012147491593880533,0.0,0.0,-2.8368616730448393,-2.4337197336752365,7.831997902262631,0.10018849270273968,-0.2300911791691661,-5.545945049193627e-05,-2.657140966402544,-2.171899863480374,7.038687878016056,0.18332178205176541,-0.24294653836914992,0.017123761859517295,-0.17972070664229545,-0.2618198701948624,0.7933100242465754,-0.08313328934902574,0.012855359199983818,-0.01717922131000923,-0.03322414,-0.023928892,0.017256472,0.017391067,0.0076297433,-0.016397215,-0.14649656727972182,-0.2378909783274632,0.7760535519868155,-0.10052435634726907,0.0052256158884296244,-0.0007820058840410614
1783399075.1582117,-0.6375190111843853,0.6797793689815205,-0.01972786278935748,-0.3620501778971166,0.716579830991312,1.331843298904353,-0.3368310923423857,1.3320527384145922,1.570674153747257,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06279694648675598,-0.012147491593880533,0.0,0.0,-2.8256186553831504,-2.463729826913246,7.796753526718702,0.10019097110480024,-0.2337318772713243,-5.959285454509156e-05,-2.6340560270241618,-2.15000810785092,7.010109986422646,0.18135584789931225,-0.2408378973429447,0.017150999114655896,-0.19156262835898863,-0.31372171906232627,0.7866435402960565,-0.08116487679451201,0.007106020071620395,-0.017210591969200988,-0.032632317,-0.022920439,0.017516352,0.017690942,0.007839694,-0.016500425,-0.15893031096497046,-0.29080128004252703,0.7691271880597856,-0.09885581848591063,-0.0007336736162358026,-0.0007101673755139301
1783399075.258189,-0.6383839456896409,0.677911310639675,-0.019022416698635573,-0.3640609021241738,0.7203671954681395,1.3306041151354369,-0.33026865435488695,1.3307437414755963,1.570674153747257,0.785485429860048,0.03645992807416154,-0.012147491593880533,0.06279694648675598,-0.012147491593880533,0.0,0.0,-2.7884226715157547,-2.4114585511955915,7.751879469094456,0.10016597545423489,-0.2051873937184294,-7.337662726029223e-05,-2.6116882488545983,-2.128820936532552,6.982199996403336,0.17945458788021407,-0.2387957797364904,0.01717750336026262,-0.17673442266115647,-0.2826376146630394,0.76967947269112,-0.07928861242597918,0.033608386018061015,-0.01725087998752291,-0.032030094,-0.021928012,0.017735597,0.01792923,0.00803055,-0.016633831,-0.14470432824620705,-0.26070960229197615,0.7519438759449137,-0.09721784231131891,0.025577836394988868,-0.0006170490229576338
