meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz,physics_Fx,physics_Fy,physics_Fz,physics_Tx,physics_Ty,physics_Tz,nn_Fx,nn_Fy,nn_Fz,nn_Tx,nn_Ty,nn_Tz,raw_res_Fx,raw_res_Fy,raw_res_Fz,raw_res_Tx,raw_res_Ty,raw_res_Tz,physics_res_Fx,physics_res_Fy,physics_res_Fz,physics_res_Tx,physics_res_Ty,physics_res_Tz,nn_res_Fx,nn_res_Fy,nn_res_Fz,nn_res_Tx,nn_res_Ty,nn_res_Tz
-1.984129473567008972e-02,-2.573652891442179680e-03,4.958620667457580566e-01,-1.442823852133476824e-15,1.998884676621690351e-15,6.934665091918061283e-16,-1.485652029514312744e-01,6.843813508749008179e-02,3.333506286144256592e-01,-1.662906631827354431e-02,-9.692442603409290314e-03,1.815401390194892883e-02,-2.842816591262817383e+00,-2.660290956497192383e+00,3.596988677978515625e+00,1.211197078227996826e-01,-2.470549643039703369e-01,7.179786264896392822e-02,-1.984129473567008972e-02,-2.573652891442179680e-03,4.958620667457580566e-01,-1.442823852133476824e-15,1.998884676621690351e-15,6.934665091918061283e-16,1.287239044904708862e-01,-7.101178914308547974e-02,1.625114381313323975e-01,1.662906631827354431e-02,9.692442603409290314e-03,-1.815401390194892883e-02,2.822975397109985352e+00,2.657717227935791016e+00,-3.101126670837402344e+00,-1.211197078227996826e-01,2.470549643039703369e-01,-7.179786264896392822e-02
-1.235398929566144943e-02,1.483567641116678715e-03,4.118862450122833252e-01,-1.442834122407962282e-15,1.998874723984560113e-15,6.934739736696538068e-16,-1.461990773677825928e-01,7.079588621854782104e-02,2.970171272754669189e-01,-1.660974882543087006e-02,-9.664129465818405151e-03,1.815710961818695068e-02,-2.838625907897949219e+00,-2.661733865737915039e+00,3.580792903900146484e+00,1.213681399822235107e-01,-2.470041215419769287e-01,7.188014686107635498e-02,-1.235398929566144943e-02,1.483567641116678715e-03,4.118862450122833252e-01,-1.442834122407962282e-15,1.998874723984560113e-15,6.934739736696538068e-16,1.338450908660888672e-01,-6.931231915950775146e-02,1.148691177368164062e-01,1.660974882543087006e-02,9.664129465818405151e-03,-1.815710961818695068e-02,2.826272010803222656e+00,2.663217544555664062e+00,-3.168906688690185547e+00,-1.213681399822235107e-01,2.470041215419769287e-01,-7.188014686107635498e-02
3.839265322312712669e-03,6.033206824213266373e-03,4.524618387222290039e-01,-1.442837298781514486e-15,1.998901617280635437e-15,6.933896938914020040e-16,-1.438277065753936768e-01,7.286031544208526611e-02,2.616064548492431641e-01,-1.656804420053958893e-02,-9.630132466554641724e-03,1.816188357770442963e-02,-2.834245204925537109e+00,-2.663970708847045898e+00,3.564428567886352539e+00,1.216972172260284424e-01,-2.469439655542373657e-01,7.195929437875747681e-02,3.839265322312712669e-03,6.033206824213266373e-03,4.524618387222290039e-01,-1.442837298781514486e-15,1.998901617280635437e-15,6.933896938914020040e-16,1.476669758558273315e-01,-6.682711094617843628e-02,1.908553838729858398e-01,1.656804420053958893e-02,9.630132466554641724e-03,-1.816188357770442963e-02,2.838084459304809570e+00,2.670003890991210938e+00,-3.111966609954833984e+00,-1.216972172260284424e-01,2.469439655542373657e-01,-7.195929437875747681e-02
-8.238301612436771393e-03,1.742441020905971527e-02,3.892353177070617676e-01,-1.442805958562466077e-15,1.998903099588293132e-15,6.934507861427227204e-16,-1.430307477712631226e-01,7.419323176145553589e-02,2.440817654132843018e-01,-1.657790690660476685e-02,-9.650217369198799133e-03,1.815990731120109558e-02,-2.831158638000488281e+00,-2.669422864913940430e+00,3.554224967956542969e+00,1.223131716251373291e-01,-2.469081580638885498e-01,7.194560766220092773e-02,-8.238301612436771393e-03,1.742441020905971527e-02,3.892353177070617676e-01,-1.442805958562466077e-15,1.998903099588293132e-15,6.934507861427227204e-16,1.347924470901489258e-01,-5.676881968975067139e-02,1.451535522937774658e-01,1.657790690660476685e-02,9.650217369198799133e-03,-1.815990731120109558e-02,2.822920322418212891e+00,2.686847209930419922e+00,-3.164989709854125977e+00,-1.223131716251373291e-01,2.469081580638885498e-01,-7.194560766220092773e-02
-2.393225673586130142e-03,4.147662315517663956e-03,3.719347417354583740e-01,-1.442823428617003197e-15,1.998869430028639774e-15,6.935113489984514028e-16,-1.407366394996643066e-01,7.621618360280990601e-02,2.075351178646087646e-01,-1.652431115508079529e-02,-9.630156680941581726e-03,1.816438324749469757e-02,-2.826778411865234375e+00,-2.671368598937988281e+00,3.537587404251098633e+00,1.226210892200469971e-01,-2.468558251857757568e-01,7.202783226966857910e-02,-2.393225673586130142e-03,4.147662315517663956e-03,3.719347417354583740e-01,-1.442823428617003197e-15,1.998869430028639774e-15,6.935113489984514028e-16,1.383434087038040161e-01,-7.206851989030838013e-02,1.643996238708496094e-01,1.652431115508079529e-02,9.630156680941581726e-03,-1.816438324749469757e-02,2.824385166168212891e+00,2.675516366958618164e+00,-3.165652751922607422e+00,-1.226210892200469971e-01,2.468558251857757568e-01,-7.202783226966857910e-02
4.793748259544372559e-03,2.220169082283973694e-02,3.463716208934783936e-01,-1.442852015978973029e-15,1.998829619480118822e-15,6.935668825960557629e-16,-1.386634260416030884e-01,7.830252498388290405e-02,1.707907468080520630e-01,-1.647556386888027191e-02,-9.632852859795093536e-03,1.816697977483272552e-02,-2.822691440582275391e+00,-2.672433853149414062e+00,3.521568536758422852e+00,1.228382289409637451e-01,-2.468154430389404297e-01,7.211043685674667358e-02,4.793748259544372559e-03,2.220169082283973694e-02,3.463716208934783936e-01,-1.442852015978973029e-15,1.998829619480118822e-15,6.935668825960557629e-16,1.434571743011474609e-01,-5.610083416104316711e-02,1.755808740854263306e-01,1.647556386888027191e-02,9.632852859795093536e-03,-1.816697977483272552e-02,2.827485084533691406e+00,2.694635629653930664e+00,-3.175196886062622070e+00,-1.228382289409637451e-01,2.468154430389404297e-01,-7.211043685674667358e-02
1.397098973393440247e-02,1.324689597822725773e-03,3.090718686580657959e-01,-1.442807546749242179e-15,1.998891029368794758e-15,6.934825498782447566e-16,-1.365796178579330444e-01,8.008226007223129272e-02,1.351588964462280273e-01,-1.640443503856658936e-02,-9.628275409340858459e-03,1.817136816680431366e-02,-2.818498611450195312e+00,-2.674469470977783203e+00,3.505463123321533203e+00,1.231482625007629395e-01,-2.467659711837768555e-01,7.218995690345764160e-02,1.397098973393440247e-02,1.324689597822725773e-03,3.090718686580657959e-01,-1.442807546749242179e-15,1.998891029368794758e-15,6.934825498782447566e-16,1.505506038665771484e-01,-7.875756919384002686e-02,1.739129722118377686e-01,1.640443503856658936e-02,9.628275409340858459e-03,-1.817136816680431366e-02,2.832469701766967773e+00,2.675794124603271484e+00,-3.196391344070434570e+00,-1.231482625007629395e-01,2.467659711837768555e-01,-7.218995690345764160e-02
2.275765314698219299e-02,1.103779766708612442e-03,2.832225859165191650e-01,-1.442775888892838549e-15,1.998934439807341541e-15,6.934232046323777522e-16,-1.348865181207656860e-01,8.204429596662521362e-02,9.988851845264434814e-02,-1.635366305708885193e-02,-9.659965522587299347e-03,1.817204244434833527e-02,-2.814600467681884766e+00,-2.676003456115722656e+00,3.489948987960815430e+00,1.234077513217926025e-01,-2.467340230941772461e-01,7.226455211639404297e-02,2.275765314698219299e-02,1.103779766708612442e-03,2.832225859165191650e-01,-1.442775888892838549e-15,1.998934439807341541e-15,6.934232046323777522e-16,1.576441675424575806e-01,-8.094051480293273926e-02,1.833340674638748169e-01,1.635366305708885193e-02,9.659965522587299347e-03,-1.817204244434833527e-02,2.837358236312866211e+00,2.677107334136962891e+00,-3.206726312637329102e+00,-1.234077513217926025e-01,2.467340230941772461e-01,-7.226455211639404297e-02
1.521355751901865005e-02,2.848330885171890259e-02,2.692223191261291504e-01,-1.442827134386147434e-15,1.998878323874585944e-15,6.934782088343900783e-16,-1.339629590511322021e-01,8.295185863971710205e-02,8.159832656383514404e-02,-1.631656475365161896e-02,-9.671932086348533630e-03,1.817332208156585693e-02,-2.810866355895996094e+00,-2.682677030563354492e+00,3.478743791580200195e+00,1.241575777530670166e-01,-2.466821074485778809e-01,7.223705202341079712e-02,1.521355751901865005e-02,2.848330885171890259e-02,2.692223191261291504e-01,-1.442827134386147434e-15,1.998878323874585944e-15,6.934782088343900783e-16,1.491765230894088745e-01,-5.446854978799819946e-02,1.876239925622940063e-01,1.631656475365161896e-02,9.671932086348533630e-03,-1.817332208156585693e-02,2.826079845428466797e+00,2.711160421371459961e+00,-3.209521532058715820e+00,-1.241575777530670166e-01,2.466821074485778809e-01,-7.223705202341079712e-02
-1.441646367311477661e-02,7.505557965487241745e-03,2.403987795114517212e-01,-1.442902096801979440e-15,1.998797008711649531e-15,6.935562946842150842e-16,-1.321390420198440552e-01,8.479781448841094971e-02,4.351398721337318420e-02,-1.623502559959888458e-02,-9.706566110253334045e-03,1.817554794251918793e-02,-2.805041313171386719e+00,-2.684366226196289062e+00,3.461282730102539062e+00,1.245062351226806641e-01,-2.466615140438079834e-01,7.219216972589492798e-02,-1.441646367311477661e-02,7.505557965487241745e-03,2.403987795114517212e-01,-1.442902096801979440e-15,1.998797008711649531e-15,6.935562946842150842e-16,1.177225783467292786e-01,-7.729225605726242065e-02,1.968847960233688354e-01,1.623502559959888458e-02,9.706566110253334045e-03,-1.817554794251918793e-02,2.790624856948852539e+00,2.691871881484985352e+00,-3.220883846282958984e+00,-1.245062351226806641e-01,2.466615140438079834e-01,-7.219216972589492798e-02
